gene_family,signed_importance,importance,direction,effect_size,p_value,presence_rate,n_genomes_with_feature,diaz_rate_present,diaz_rate_absent,target,acc,pident,evalue,GeneName,ProteinName,EC,GO
GF_02374,-0.0206897709795715,0.0206897709795715,Negative,-0.0066690066690066,1.0,0.0935412026726058,42,0.2857142857142857,0.2923832923832923,P72580,P72580,68.3,1.232e-138,prea,PREA_SYNY3,,GO:0004659;GO:0008299;GO:0015979;GO:0046872
GF_01145,-0.0210359247519147,0.0210359247519147,Negative,-0.1290707206200163,0.0400781145481187,0.15812917594654788,71,0.1830985915492957,0.3121693121693121,Q8DJN7,Q8DJN7,93.7,2.52e-178,his6,HIS6_THEVB,,GO:0000105;GO:0000107;GO:0005737;GO:0016829
GF_00592,-0.0210502973214816,0.0210502973214816,Negative,-0.1470819304152637,0.0623508576061112,0.09799554565701558,44,0.1590909090909091,0.3061728395061728,P73492,P73492,81.2,1.832e-39,glrx2,GLRX2_SYNY3,,GO:0005737;GO:0015038;GO:0034599;GO:0045454
GF_00354,-0.0214964830507185,0.0214964830507185,Negative,-0.0472292191435768,0.5876220648956957,0.11581291759465479,52,0.25,0.2972292191435768,P72580,P72580,75.4,2.277e-157,prea,PREA_SYNY3,,GO:0004659;GO:0008299;GO:0015979;GO:0046872
GF_02388,-0.0216482926337975,0.0216482926337975,Negative,-0.0907285409804301,0.2335952059222946,0.11581291759465479,52,0.2115384615384615,0.3022670025188917,P42063,P42063,45.8,9.660999999999999e-53,appc,APPC_BACSU,,GO:0005886;GO:0015031;GO:0015833;GO:0022857;GO:0030420;GO:0030435
GF_01220,-0.0219217534420324,0.0219217534420324,Negative,-0.0223118917635888,0.8245566923477206,0.14699331848552338,66,0.2727272727272727,0.2950391644908616,B1WVY1,B1WVY1,83.0,4.246e-194,dcup,DCUP_CROS5,,GO:0004853;GO:0005737;GO:0006782
GF_02523,-0.0219267416369319,0.0219267416369319,Negative,-0.0776523502954404,0.2894796328345603,0.1291759465478842,58,0.2241379310344827,0.3017902813299232,Q06862,Q06862,79.2,1.0119999999999999e-232,accc,ACCC_NOSS1,,GO:0003989;GO:0004075;GO:0005524;GO:0006633;GO:0046872;GO:2001295
GF_00732,-0.0220771059503848,0.0220771059503848,Negative,-0.5489089541008277,0.0129216136462755,0.9866369710467706,443,0.2844243792325056,0.8333333333333334,Q7NG86,Q7NG86,100.0,2.5709999999999997e-51,psac,PSAC_GLOVI,,GO:0005886;GO:0009055;GO:0009522;GO:0009773;GO:0016491;GO:0042651;GO:0046872;GO:0051539
GF_01911,-0.0222416239980935,0.0222416239980935,Negative,-0.1986074270557029,0.0011314577314651,0.1603563474387528,72,0.125,0.3236074270557029,P0A430,P0A430,98.3,3.039e-21,psaj,PSAJ_SYNEL,,GO:0009522;GO:0015979;GO:0031676
GF_00404,-0.0224719361650964,0.0224719361650964,Negative,-0.0528553526673827,0.5064843991872245,0.12694877505567928,57,0.2456140350877192,0.298469387755102,H8F0N6,H8F0N6,39.2,1.081e-27,sige,SIGE_MYCTE,,GO:0003677;GO:0006352;GO:0016987
GF_02215,-0.0225042994358645,0.0225042994358645,Negative,-0.1905346905346905,0.0160410483273749,0.0935412026726058,42,0.119047619047619,0.3095823095823096,Q79EF1,Q79EF1,84.5,5.0999999999999995e-188,desb,DESB_SYNY3,,GO:0006636;GO:0016020;GO:0016491
GF_00107,-0.0226939247704681,0.0226939247704681,Negative,-0.1868723098995696,0.019857634134744,0.09131403118040089,41,0.1219512195121951,0.3088235294117647,P81292,P81292,48.6,3.875e-09,y51a,Y51A_METJA,,GO:0016491;GO:0046872;GO:0051539
GF_02185,-0.0229082896381793,0.0229082896381793,Negative,-0.1777271846541368,0.0128147720916727,0.11581291759465479,52,0.1346153846153846,0.3123425692695214,P72793,P72793,93.7,1.9340000000000002e-131,hemj,HEMJ_SYNY3,,GO:0005886;GO:0006782;GO:0046872;GO:0070818
GF_01599,-0.0229583332135545,0.0229583332135545,Negative,-0.1382694873260911,0.0550162480094612,0.11804008908685969,53,0.1698113207547169,0.308080808080808,Q9C7Y4,Q9C7Y4,72.2,9.519e-47,fdc2,FDC2_ARATH,,GO:0009055;GO:0009507;GO:0022900;GO:0046872;GO:0051537
GF_02437,-0.022963626150975,0.022963626150975,Negative,-0.0528553526673827,0.5064843991872245,0.12694877505567928,57,0.2456140350877192,0.298469387755102,B1WUH7,B1WUH7,92.9,1.666e-155,atp62,ATP62_CROS5,,GO:0031676;GO:0045259;GO:0046933
GF_02433,-0.0229840045108867,0.0229840045108867,Negative,-0.0477099236641221,0.5634681306616036,0.12472160356347439,56,0.25,0.2977099236641221,B0JYC3,B0JYC3,92.9,0.0,pnp,PNP_MICAN,,GO:0000175;GO:0000287;GO:0003723;GO:0004654;GO:0005829;GO:0006396;GO:0006402
GF_02074,-0.0231156553395231,0.0231156553395231,Negative,-0.1123407109322602,0.07699377834692,0.15812917594654788,71,0.1971830985915492,0.3095238095238095,B0JL12,B0JL12,95.3,5.085e-225,dcup,DCUP_MICAN,,GO:0004853;GO:0005737;GO:0006782
GF_00353,-0.0237294729970151,0.0237294729970151,Negative,-0.1777271846541368,0.0128147720916727,0.11581291759465479,52,0.1346153846153846,0.3123425692695214,B0JIT3,B0JIT3,82.9,2.755e-75,fabz,FABZ_MICAN,,GO:0005737;GO:0006633;GO:0009245;GO:0016020;GO:0019171
GF_02372,-0.0246448869568751,0.0246448869568751,Negative,-0.0037298973067235,1.0,0.11581291759465479,52,0.2884615384615384,0.2921914357682619,P74511,P74511,77.4,2.87e-100,y1949,Y1949_SYNY3,,GO:0031676
GF_00379,-0.0247645682002075,0.0247645682002075,Negative,-0.0910089572418455,0.1928887348231803,0.1358574610244989,61,0.2131147540983606,0.3041237113402061,B7JX16,B7JX16,96.0,0.0,sydnd,SYDND_RIPO1,,GO:0003676;GO:0004815;GO:0005524;GO:0005737;GO:0006422;GO:0050560
GF_01757,-0.0248535759005223,0.0248535759005223,Negative,-0.156369183829138,0.0129636899346917,0.15367483296213807,69,0.1594202898550724,0.3157894736842105,P21630,P21630,41.0,1.1529999999999999e-40,brag,BRAG_PSEAE,,GO:0005524;GO:0005886;GO:0015658;GO:0015807;GO:0015808;GO:0016887;GO:0042941
GF_01005,-0.0249217320514217,0.0249217320514217,Negative,-0.1906178489702517,0.0022095651811743,0.15367483296213807,69,0.1304347826086956,0.3210526315789473,B7K085,B7K085,81.2,1.026e-13,psaj,PSAJ_RIPO1,,GO:0009522;GO:0015979;GO:0031676
GF_00941,-0.024970824882456,0.024970824882456,Negative,-0.0755102040816326,0.351839189446316,0.1091314031180401,49,0.2244897959183673,0.3,Q9I472,Q9I472,55.1,2.6329999999999997e-60,cobo,COBO_PSEAE,,GO:0005524;GO:0005737;GO:0006779;GO:0008817;GO:0009236
GF_01560,-0.0250438806581603,0.0250438806581603,Negative,-0.0415730337078651,0.5206462297140847,0.19821826280623608,89,0.2584269662921348,0.3,P46228,P46228,84.0,1.438e-167,rs1,RS1_SYNP6,,GO:0003729;GO:0003735;GO:0005840;GO:0006412;GO:1990904
GF_00145,-0.0250442902320267,0.0250442902320267,Negative,-0.1159443901379385,0.0286293331329008,0.24053452115812918,108,0.2037037037037037,0.3196480938416422,Q111U2,Q111U2,80.8,4.805e-124,rpia,RPIA_TRIEI,,GO:0004751;GO:0005829;GO:0006014;GO:0009052
GF_00806,-0.0252856822798286,0.0252856822798286,Negative,-0.144234693877551,0.0536182056353986,0.1091314031180401,49,0.1632653061224489,0.3075,Q07024,Q07024,56.4,2.9370000000000003e-36,rfba,RFBA_VIBCH,,GO:0004475;GO:0005525;GO:0009243;GO:0009298
GF_02441,-0.0254363687459178,0.0254363687459178,Negative,-0.0169365936276066,0.942498525000304,0.10467706013363029,47,0.2765957446808511,0.2935323383084577,B7JW41,B7JW41,86.2,2.293e-157,dapb,DAPB_RIPO1,,GO:0005829;GO:0008839;GO:0009089;GO:0016726;GO:0019877;GO:0050661;GO:0051287
GF_00378,-0.0255361257292015,0.0255361257292015,Negative,-0.0258249641319942,0.8677164680098228,0.09131403118040089,41,0.2682926829268293,0.2941176470588235,B7JWT7,B7JWT7,93.3,4.418e-149,rl1,RL1_RIPO1,,GO:0000049;GO:0003735;GO:0006412;GO:0006417;GO:0015934;GO:0019843
GF_00987,-0.0258315400564295,0.0258315400564295,Negative,-0.1362776544123694,0.0397026555110465,0.1403118040089087,63,0.1746031746031746,0.310880829015544,B7K836,B7K836,80.4,1.0690000000000001e-78,rs7,RS7_GLOC7,,GO:0000049;GO:0003735;GO:0006412;GO:0015935;GO:0019843
GF_00607,-0.0260942357924065,0.0260942357924065,Negative,-0.0435678749111585,0.4145923600270532,0.2984409799554566,134,0.2611940298507462,0.3047619047619048,P54416,P54416,88.8,3.938e-114,clpp1,CLPP1_SYNY3,,GO:0004176;GO:0004252;GO:0005737;GO:0006515;GO:0009368;GO:0051117
GF_00623,-0.0265265337823308,0.0265265337823308,Negative,-0.077444123832347,0.1308805003785106,0.2828507795100223,127,0.2362204724409448,0.3136645962732919,Q31S42,Q31S42,86.0,6.152e-136,rpaa,RPAA_SYNE7,,GO:0000156;GO:0000976;GO:0005829;GO:0006355;GO:0007623;GO:0032993;GO:0051301;GO:0097167
GF_00391,-0.0269352685783111,0.0269352685783111,Negative,-0.0579934364744491,0.4716872085352129,0.12026726057906459,54,0.2407407407407407,0.2987341772151898,B7KLD0,B7KLD0,85.5,2.948e-28,rs21,RS21_GLOC7,,GO:0003735;GO:0005840;GO:0006412;GO:1990904
GF_00605,-0.0271774059472021,0.0271774059472021,Negative,-0.0941532976827094,0.1341489194125473,0.16703786191536749,75,0.2133333333333333,0.3074866310160428,Q5N5B0,Q5N5B0,85.2,1.642e-98,ucri,UCRI_SYNP6,,GO:0004497;GO:0009496;GO:0015979;GO:0016705;GO:0031676;GO:0045158;GO:0046872;GO:0051537
GF_00804,-0.0272291581919355,0.0272291581919355,Negative,-0.0875800256081946,0.062803373014579,0.3674832962138085,165,0.2363636363636363,0.323943661971831,Q6M0B9,Q6M0B9,34.6,7.232e-46,ugno,UGNO_METMP,,GO:0000166;GO:0016491
GF_02108,-0.0273470335938069,0.0273470335938069,Negative,-0.1117351117351117,0.1807711577331272,0.0935412026726058,42,0.1904761904761904,0.3022113022113022,P44029,P44029,23.3,9.074e-15,y653,Y653_HAEIN,,GO:0016757
GF_00632,-0.0273866938192468,0.0273866938192468,Negative,-0.1059125964010282,0.1266874036814162,0.133630289532294,60,0.2,0.3059125964010283,B1XQE7,B1XQE7,76.5,6.541e-149,rimk,RIMK_PICP2,,GO:0005524;GO:0005737;GO:0006412;GO:0009432;GO:0018169;GO:0036211;GO:0046872
GF_01140,-0.0275095537051178,0.0275095537051178,Negative,-0.000103906899418,1.0,0.10690423162583519,48,0.2916666666666667,0.2917705735660847,B0JY78,B0JY78,82.0,5.5249999999999996e-136,his6,HIS6_MICAN,,GO:0000105;GO:0000107;GO:0005737;GO:0016829
GF_00575,-0.0276369192145249,0.0276369192145249,Negative,-0.2007700770077007,0.0083506874558108,0.10022271714922049,45,0.1111111111111111,0.3118811881188119,Q9HKS9,Q9HKS9,69.3,0.0005626,ggr,GGR_THEAC,,GO:0005886;GO:0016628;GO:0045550;GO:0046467;GO:0046474;GO:0050660;GO:0050661;GO:0051287
GF_00590,-0.0282980892294725,0.0282980892294725,Negative,-0.0623148331029034,0.3202961863215877,0.18485523385300667,83,0.2409638554216867,0.3032786885245901,P73821,P73821,83.1,6.129e-294,sera,SERA_SYNY3,,GO:0004617;GO:0006564;GO:0051287
GF_00231,-0.028511892324824,0.028511892324824,Negative,-0.0882290674288134,0.275932797619682,0.10467706013363029,47,0.2127659574468085,0.3009950248756219,,,,,,,,
GF_00600,-0.028644283363205,0.028644283363205,Negative,-0.1552010634762379,0.0006053934410428,0.39420935412026725,177,0.1977401129943503,0.3529411764705882,A5GVY4,A5GVY4,80.6,6.862e-57,rl17,RL17_SYNR3,,GO:0003735;GO:0006412;GO:0022625
GF_01598,-0.0287119378952168,0.0287119378952168,Negative,-0.0344157945840975,0.7525371551724973,0.10244988864142539,46,0.2608695652173913,0.2952853598014888,Q55650,Q55650,74.2,2.0590000000000003e-156,biou,BIOU_SYNY3,,GO:0006520;GO:0008483;GO:0009102;GO:0016491;GO:0050661;GO:0051287
GF_02448,-0.028855543796251,0.028855543796251,Negative,-0.163624678663239,0.0145796916372553,0.133630289532294,60,0.15,0.313624678663239,O24999,O24999,45.1,2.79e-82,apbc,APBC_HELPY,,GO:0005524;GO:0016226;GO:0016887;GO:0046872;GO:0051539;GO:0140663
GF_00596,-0.0292979993976249,0.0292979993976249,Negative,-0.1601583467525496,0.0062244478731434,0.18040089086859687,81,0.1604938271604938,0.3206521739130434,Q49179,Q49179,44.3,2.079e-111,mvha,MVHA_METFE,,GO:0008901;GO:0016151
GF_02075,-0.0296284452886341,0.0296284452886341,Negative,-0.1581818181818181,0.0090213520141955,0.16703786191536749,75,0.16,0.3181818181818182,P27017,P27017,31.8,2.913e-46,amic,AMIC_PSEAE,,GO:0006865;GO:0016301;GO:0033218;GO:0034251
GF_00174,-0.0310125520424376,0.0310125520424376,Negative,-0.1525198218746605,0.0035312195456565,0.24053452115812918,108,0.1759259259259259,0.3284457478005865,Q5N3I3,Q5N3I3,79.6,2.025e-138,thig,THIG_SYNP6,,GO:0005737;GO:0009229;GO:1990107
GF_01912,-0.0310770045973841,0.0310770045973841,Negative,-0.1169091533967235,0.1534964190818115,0.0957683741648107,43,0.1860465116279069,0.3029556650246305,Q06862,Q06862,77.8,3.003e-228,accc,ACCC_NOSS1,,GO:0003989;GO:0004075;GO:0005524;GO:0006633;GO:0046872;GO:2001295
GF_00860,-0.0314042591534949,0.0314042591534949,Negative,-0.0828568346099903,0.3172984524122357,0.10244988864142539,46,0.217391304347826,0.3002481389578164,Q2RSB3,Q2RSB3,55.7,9.767e-22,pntab,PNTAB_RHORT,,GO:0005886;GO:0006740;GO:0008750;GO:0050661
GF_00891,-0.0316477547084323,0.0316477547084323,Negative,-0.1007241606319947,0.0337462960073361,0.34521158129175944,155,0.2258064516129032,0.3265306122448979,P73270,P73270,87.1,1.0379999999999999e-227,gdmh,GDMH_SYNY3,,GO:0005737;GO:0008783;GO:0033389;GO:0046872
GF_02105,-0.0316764323044743,0.0316764323044743,Negative,-0.0977846761676308,0.1162240271283728,0.16926503340757237,76,0.2105263157894736,0.3083109919571045,P73563,P73563,64.6,1.539e-12,hlic,HLIC_SYNY3,,GO:0009523;GO:0015979;GO:0016168;GO:0031409;GO:0031676;GO:0042651;GO:1990066
GF_01811,-0.031692482893786,0.031692482893786,Negative,-0.0183985330073349,0.9504886456170722,0.08908685968819599,40,0.275,0.293398533007335,Q5SID7,Q5SID7,32.9,2.9640000000000003e-26,crp,CRP_THET8,,GO:0000976;GO:0003677;GO:0003700;GO:0005829;GO:0010628;GO:0030552;GO:0042803;GO:0043565;GO:0045893
GF_01601,-0.0321351235943442,0.0321351235943442,Negative,-0.0882607588489941,0.0894695030669531,0.2650334075723831,119,0.226890756302521,0.3151515151515151,B8HPI7,B8HPI7,78.5,4.26e-54,rl20,RL20_CYAP4,,GO:0000027;GO:0003735;GO:0005840;GO:0006412;GO:0019843;GO:1990904
GF_02019,-0.032247885975282,0.032247885975282,Negative,-0.0395591085271317,0.4717000647110417,0.2873051224944321,129,0.2635658914728682,0.303125,,,,,,,,
GF_02017,-0.0324309047098837,0.0324309047098837,Negative,-0.210132412204951,0.0011438932648023,0.1403118040089087,63,0.1111111111111111,0.3212435233160621,B0RVK6,B0RVK6,67.8,5.528e-40,xanb,XANB_XANCB,,GO:0004475;GO:0004476;GO:0005525;GO:0009103;GO:0009298
GF_00727,-0.0325504162716334,0.0325504162716334,Negative,-0.1119932253625489,0.1531119434025962,0.10467706013363029,47,0.1914893617021276,0.3034825870646766,Q54715,Q54715,95.8,1.461e-102,phca,PHCA_SYNY3,,GO:0015979;GO:0030089;GO:0031676
GF_00830,-0.0328815536561644,0.0328815536561644,Negative,-0.045843520782396,0.6697177927014452,0.08908685968819599,40,0.25,0.295843520782396,Q9HK40,Q9HK40,62.8,8.362e-12,y767,Y767_THEAC,,
GF_02018,-0.0329125720941481,0.0329125720941481,Negative,-0.0892063492063492,0.1098812921420744,0.22048997772828507,99,0.2222222222222222,0.3114285714285714,P46080,P46080,76.8,1.1179999999999999e-189,y2391,Y2391_NOSS1,,GO:0005524;GO:0008817;GO:0009236
GF_00980,-0.0329550604795163,0.0329550604795163,Negative,-0.1584222858630565,0.0019062480883655,0.2561247216035635,115,0.1739130434782608,0.3323353293413174,B8HSA9,B8HSA9,86.9,6.039e-234,assy,ASSY_CYAP4,,GO:0000050;GO:0000053;GO:0004055;GO:0005524;GO:0005737;GO:0006526
GF_02112,-0.0330540015328526,0.0330540015328526,Negative,-0.2025865437211846,0.0012860737485163,0.1492204899777283,67,0.1194029850746268,0.3219895287958115,Q55004,Q55004,74.6,2.371e-15,rl34,RL34_SYNY3,,GO:0003735;GO:0005840;GO:0006412;GO:1990904
GF_01968,-0.033095842176922,0.033095842176922,Negative,-0.0744101633393829,0.1308141643655283,0.32293986636971045,145,0.2413793103448276,0.3157894736842105,B0JSV4,B0JSV4,80.6,1.144e-59,nu3c,NU3C_MICAN,,GO:0008137;GO:0019684;GO:0030964;GO:0031676;GO:0048038
GF_00181,-0.0333398515251638,0.0333398515251638,Negative,-0.0140336808340015,0.9871485579857776,0.0957683741648107,43,0.2790697674418604,0.293103448275862,Q9WVX8,Q9WVX8,35.9,1.685e-11,rsbv,RSBV_STRCO,,GO:0042802;GO:0043856
GF_01666,-0.0334070445334508,0.0334070445334508,Negative,-0.3595264579691721,1.3283408950413447e-16,0.48329621380846327,217,0.1059907834101382,0.4655172413793103,Q7NCC0,Q7NCC0,95.1,2.132e-42,rs18,RS18_GLOVI,,GO:0003735;GO:0006412;GO:0022627;GO:0070181
GF_00791,-0.0334256245733249,0.0334256245733249,Negative,-0.0669237012987012,0.3461202773040838,0.14253897550111358,64,0.234375,0.3012987012987013,P26856,P26856,50.9,7.4e-149,cox1,COX1_MARPO,,GO:0004129;GO:0005743;GO:0006119;GO:0015990;GO:0020037;GO:0045277;GO:0046872
GF_02445,-0.0338140918823868,0.0338140918823868,Negative,-0.0424088601753576,0.6242770459083287,0.12249443207126949,55,0.2545454545454545,0.2969543147208122,B1WQR3,B1WQR3,89.1,6.1669999999999995e-164,rl2,RL2_CROS5,,GO:0003735;GO:0006412;GO:0015934;GO:0016740;GO:0019843
GF_00853,-0.03394499941013,0.03394499941013,Negative,-0.132613314447592,0.0160471179350841,0.21380846325167038,96,0.1875,0.320113314447592,B1WTN3,B1WTN3,82.6,1.051e-311,ilvd,ILVD_CROS5,,GO:0000287;GO:0004160;GO:0009097;GO:0009099;GO:0051537
GF_01872,-0.033947153738274,0.033947153738274,Negative,-0.1236400957919945,0.0395674738529279,0.1759465478841871,79,0.189873417721519,0.3135135135135135,O08353,O08353,37.5,9.381e-102,ilvb,ILVB_METAO,,GO:0000287;GO:0003984;GO:0005948;GO:0009097;GO:0009099;GO:0030976;GO:0044272;GO:0050660
GF_01664,-0.0345014717009019,0.0345014717009019,Negative,-0.0714927048260381,0.4143793458215232,0.09799554565701558,44,0.2272727272727272,0.2987654320987654,B7K4S9,B7K4S9,79.0,2.118e-110,efts,EFTS_RIPO1,,GO:0003746;GO:0005737
GF_00105,-0.0348378367012349,0.0348378367012349,Negative,-0.2504694835680751,3.3647344598389576e-08,0.3674832962138085,165,0.1333333333333333,0.3838028169014084,P09193,P09193,89.2,9.169e-274,psbc,PSBC_SYNY3,,GO:0009772;GO:0016168;GO:0030096;GO:0031676;GO:0045156;GO:0046872
GF_01665,-0.0349428657423346,0.0349428657423346,Negative,-0.0169365936276066,0.942498525000304,0.10467706013363029,47,0.2765957446808511,0.2935323383084577,Q55791,Q55791,80.6,2e-132,y075,Y075_SYNY3,,GO:0005524;GO:0016887
GF_02110,-0.0360944699219235,0.0360944699219235,Negative,-0.1882888077391248,0.0008940117576645,0.1915367483296214,86,0.1395348837209302,0.3278236914600551,Q3M4S2,Q3M4S2,90.2,4.5020000000000004e-69,quef,QUEF_TRIV2,,GO:0005737;GO:0006400;GO:0008616;GO:0033739
GF_00940,-0.0365383786343299,0.0365383786343299,Negative,-0.1281784841075794,0.1285456780245303,0.08908685968819599,40,0.175,0.3031784841075794,P0A428,P0A428,85.0,2.078e-14,psai,PSAI_SYNEL,,GO:0009522;GO:0015979;GO:0031676
GF_00707,-0.036975723251574,0.036975723251574,Negative,-0.0629794826048171,0.2837410383359524,0.21158129175946547,95,0.2421052631578947,0.3050847457627119,Q8YN49,Q8YN49,81.6,1.41e-103,gch12,GCH12_NOSS1,,GO:0003934;GO:0005525;GO:0005737;GO:0006729;GO:0006730;GO:0008270;GO:0046654
GF_01661,-0.038240788602545,0.038240788602545,Negative,-0.001667083437526,1.0,0.13808463251670378,62,0.2903225806451613,0.2919896640826873,Q5HKH9,Q5HKH9,73.0,0.0,pflb,PFLB_STAEQ,,GO:0005829;GO:0006006;GO:0008861
GF_02391,-0.0388503204227088,0.0388503204227088,Negative,-0.0525852585258525,0.5732733547202964,0.10022271714922049,45,0.2444444444444444,0.297029702970297,Q55595,Q55595,81.4,4.874e-64,lgul,LGUL_SYNY3,,GO:0004462;GO:0005737;GO:0019243;GO:0046872
GF_00878,-0.0392992089709627,0.0392992089709627,Negative,-0.1547413438605148,0.0184853440493096,0.1403118040089087,63,0.1587301587301587,0.3134715025906736,,,,,,,,
GF_00948,-0.0398091524205925,0.0398091524205925,Negative,-0.1669085631349782,0.0049431866784824,0.17371937639198218,78,0.1538461538461538,0.320754716981132,Q55756,Q55756,82.5,0.0,carb,CARB_SYNY3,,GO:0004087;GO:0004088;GO:0005524;GO:0005737;GO:0006526;GO:0006541;GO:0044205;GO:0046872
GF_01561,-0.0402113409395698,0.0402113409395698,Negative,-0.3396241730589715,1.1445197703900748e-14,0.5746102449888641,258,0.1472868217054263,0.4869109947643979,Q7NCR9,Q7NCR9,72.6,1.378e-28,atpl,ATPL_GLOVI,,GO:0005886;GO:0008289;GO:0015986;GO:0033177;GO:0045259;GO:0046933
GF_01903,-0.0416156536980167,0.0416156536980167,Negative,-0.1887971992998249,0.0039058504835804,0.13808463251670378,62,0.1290322580645161,0.3178294573643411,P0ABK4,P0ABK4,24.4,2.702e-26,cydb,CYDB_ECO57,,GO:0005886;GO:0009055;GO:0016682;GO:0019646;GO:0046872;GO:0070069
GF_00895,-0.0452914962539816,0.0452914962539816,Negative,-0.135682382133995,0.0066937795243208,0.27616926503340755,124,0.1935483870967742,0.3292307692307692,B7K5N3,B7K5N3,83.3,6.004e-37,rl28,RL28_RIPO1,,GO:0003735;GO:0005840;GO:0006412;GO:1990904
GF_01139,-0.0466865636516487,0.0466865636516487,Negative,-0.0400743729725452,0.606638299892611,0.14699331848552338,66,0.2575757575757575,0.2976501305483028,P74466,P74466,86.1,2.676e-127,clpr,CLPR_SYNY3,,GO:0004176;GO:0004252;GO:0006515;GO:0009368;GO:0051117
GF_02214,-0.0468436393598885,0.0468436393598885,Negative,-0.0254795582251501,0.8275433318878771,0.11581291759465479,52,0.2692307692307692,0.2947103274559194,B8HVL5,B8HVL5,84.8,2.531e-74,rl11,RL11_CYAP4,,GO:0003735;GO:0006412;GO:0022625;GO:0070180
GF_00599,-0.0471685999674563,0.0471685999674563,Negative,-0.0369432723863104,0.6887407881137133,0.12026726057906459,54,0.2592592592592592,0.2962025316455696,P73297,P73297,77.6,2.272e-157,rpoa,RPOA_SYNY3,,GO:0000428;GO:0003677;GO:0003899;GO:0005737;GO:0006351;GO:0046983
GF_02340,-0.047671501580802,0.047671501580802,Negative,-0.2846509035904785,7.023846477446673e-11,0.47216035634743875,212,0.1415094339622641,0.4261603375527426,Q7U9W2,Q7U9W2,91.4,4.6729999999999995e-298,thic,THIC_PARMW,,GO:0005829;GO:0008270;GO:0009228;GO:0009229;GO:0016830;GO:0051539
GF_02072,-0.0479499575595796,0.0479499575595796,Negative,-0.0216889709275496,0.8625418260072145,0.12249443207126949,55,0.2727272727272727,0.2944162436548223,,,,,,,,
GF_00220,-0.048199433107166,0.048199433107166,Negative,-0.1932832080200501,0.0076021803065186,0.111358574610245,50,0.12,0.3132832080200501,Q8YX58,Q8YX58,79.9,6.65e-172,hem62,HEM62_NOSS1,,GO:0004109;GO:0005737;GO:0006782;GO:0015995;GO:0042803
GF_01193,-0.058318312834761,0.058318312834761,Negative,-0.5198177676537585,0.0012645760276106,0.977728285077951,439,0.2801822323462414,0.8,Q3MA59,Q3MA59,98.8,1.36e-235,psbd,PSBD_TRIV2,,GO:0005506;GO:0009523;GO:0009772;GO:0010242;GO:0016168;GO:0031676;GO:0045156
GF_00701,-0.0583958724443294,0.0583958724443294,Negative,-0.079507412721186,0.3748731780687766,0.09131403118040089,41,0.2195121951219512,0.2990196078431372,Q38833,Q38833,68.9,3.595e-136,chlg,CHLG_ARATH,,GO:0005829;GO:0009507;GO:0009534;GO:0015995;GO:0031969;GO:0046408
GF_02398,-0.0585249054128806,0.0585249054128806,Negative,-0.1063486370157819,0.2121067315892588,0.09131403118040089,41,0.1951219512195122,0.3014705882352941,P48358,P48358,43.5,3.715e-34,ycf21,YCF21_CYAPA,,GO:0009842
GF_02439,-0.0613953160120577,0.0613953160120577,Negative,-0.0917828872973991,0.1588496889860902,0.155902004454343,70,0.2142857142857142,0.3060686015831134,B7K5B1,B7K5B1,88.1,5.962e-104,cysc,CYSC_RIPO1,,GO:0004020;GO:0004781;GO:0005524;GO:0005737;GO:0010134;GO:0019379;GO:0070814
GF_01104,-0.064364005101727,0.064364005101727,Negative,-0.0454206721812355,0.5285397439247457,0.15812917594654788,71,0.2535211267605634,0.2989417989417989,B0JQJ1,B0JQJ1,84.4,8.656e-192,pyrc,PYRC_MICAN,,GO:0004151;GO:0005829;GO:0006207;GO:0008270;GO:0044205
GF_00183,-0.06473495940447,0.06473495940447,Negative,-0.0910089572418455,0.1928887348231803,0.1358574610244989,61,0.2131147540983606,0.3041237113402061,Q54WR9,Q54WR9,49.5,1.695e-201,glna3,GLNA3_DICDI,,GO:0004356;GO:0005524;GO:0006542;GO:0009617;GO:0045335
GF_01924,-0.070894557358715,0.070894557358715,Negative,-0.1761675677976925,0.0001149796619737,0.36971046770601335,166,0.180722891566265,0.3568904593639576,P28605,P28605,83.1,3.7529999999999995e-262,gln1b,GLN1B_PICP2,,GO:0004356;GO:0005524;GO:0005737;GO:0006542;GO:0016020;GO:0019740;GO:0046872
GF_00790,-0.0765874615335774,0.0765874615335774,Negative,-0.0194600453246625,0.9011229238946556,0.11358574610244988,51,0.2745098039215686,0.2939698492462311,B7K1G0,B7K1G0,88.8,4.759e-92,petd,PETD_RIPO1,,GO:0009767;GO:0016491;GO:0031676;GO:0045156;GO:0045158
GF_00609,-0.0774345551947278,0.0774345551947278,Negative,-0.1528566541224769,0.0099714410523325,0.8240534521158129,370,0.2648648648648649,0.4177215189873418,Q7U4K5,Q7U4K5,83.2,1.289e-185,reca,RECA_PARMW,,GO:0003684;GO:0003697;GO:0005524;GO:0005829;GO:0006281;GO:0006310;GO:0009432;GO:0016887;GO:0140664
GF_00680,-0.0814186114344924,0.0814186114344924,Negative,-0.0586363145970438,0.5107564366833608,0.10244988864142539,46,0.2391304347826087,0.2977667493796526,B7JW48,B7JW48,79.6,5.925999999999999e-224,eno,ENO_RIPO1,,GO:0000015;GO:0000287;GO:0004634;GO:0005576;GO:0006096;GO:0009986
