assembly_accession,nifH_present,nifH_best_evalue,nifH_best_ref,nifD_present,nifD_best_evalue,nifD_best_ref,nifK_present,nifK_best_evalue,nifK_best_ref,best_hit_ids,download_ok,nifHDK_core_call,organism_name,assembly_level,number_of_contigs,contig_n50,number_of_scaffolds,scaffold_n50,total_ungapped_length,gc_percent,coverage,annotation_name,annotation_date,checkm_completeness,checkm_contamination,genome_notes,derived_from_metagenome,annotation_fails_MAG_check,checkm_version,checkm_source
GCA_050043105.1,1,2.00E-82,nifH-local_aln_i2.1_12182023,1,9.80E-97,nifD-local_aln_i2.1_12182023,1,1.20E-81,nifK-local_aln_i2.1_12182023,H=MGD1951039.1;D=MGD1948699.1;K=MGD1948696.1,1,1,"{'infraspecific_names': {'isolate': 'pac_S9C1517'}, 'organism_name': 'Leptolyngbyaceae cyanobacterium', 'tax_id': 3088178}",Contig,302,29693,302,29693,6133994,48,10,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_050042865.1,1,2.90E-51,nifH-local_aln_i2.1_12182023,1,1.70E-12,nifD-local_aln_i2.1_12182023,1,5.00E-205,nifK-local_aln_i2.1_12182023,H=MGD1872480.1;D=MGD1873712.1;K=MGD1873097.1,1,1,"{'infraspecific_names': {'isolate': 'pac_S11C2856_1'}, 'organism_name': 'Mastigocoleus sp.', 'tax_id': 3100551}",Contig,92,96698,92,96698,5985332,36,25,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_049790975.1,1,7.90E-31,nifH-local_aln_i2.1_12182023,1,1.50E-12,nifD-local_aln_i2.1_12182023,1,3.50E-10,nifK-local_aln_i2.1_12182023,H=MGC1245756.1;D=MGC1247121.1;K=MGC1247121.1,1,1,"{'infraspecific_names': {'isolate': 'MFD03260_ilm_asm_bin9'}, 'organism_name': 'Spirulinaceae cyanobacterium', 'tax_id': 3107590}",Contig,949,6352,949,6352,4620123,40,30,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_049790515.1,1,1.40E-49,nifH-local_aln_i2.1_12182023,1,2.90E-10,nifD-local_aln_i2.1_12182023,1,3.00E-06,nifK-local_aln_i2.1_12182023,H=MGC1199472.1;D=MGC1197416.1;K=MGC1197416.1,1,1,"{'infraspecific_names': {'isolate': 'MFD03258_ilm_asm_bin3'}, 'organism_name': 'Geitlerinemataceae cyanobacterium', 'tax_id': 3107390}",Contig,435,19854,435,19854,5217590,48,30,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_049694615.1,1,4.30E-161,nifH-local_aln_i2.1_12182023,1,6.50E-106,nifD-local_aln_i2.1_12182023,1,1.50E-242,nifK-local_aln_i2.1_12182023,H=MGB8698587.1;D=MGB8698767.1;K=MGB8698768.1,1,1,"{'infraspecific_names': {'isolate': 'MFD03026_ilm_asm_bin6'}, 'organism_name': 'Thermosynechococcaceae cyanobacterium', 'tax_id': 3083423}",Contig,1225,5261,1225,5261,5311556,50.5,30,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_049683515.1,1,5.60E-51,nifH-local_aln_i2.1_12182023,1,1.40E-12,nifD-local_aln_i2.1_12182023,1,2.80E-06,nifK-local_aln_i2.1_12182023,H=MGB7416764.1;D=MGB7413779.1;K=MGB7413779.1,1,1,"{'infraspecific_names': {'isolate': 'MFD12179_ilm_asm_bin10'}, 'organism_name': 'Thermosynechococcaceae cyanobacterium', 'tax_id': 3083423}",Contig,1026,5509,1026,5509,4641926,50,30,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_049683475.1,1,1.10E-158,nifH-local_aln_i2.1_12182023,1,3.90E-252,nifD-local_aln_i2.1_12182023,1,1.30E-248,nifK-local_aln_i2.1_12182023,H=MGB7440317.1;D=MGB7440316.1;K=MGB7440315.1,1,1,"{'infraspecific_names': {'isolate': 'MFD12152_ilm_asm_bin12'}, 'organism_name': 'Coleofasciculaceae cyanobacterium', 'tax_id': 3081323}",Contig,515,26263,515,26263,6946886,43,30,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_049682955.1,1,1.20E-160,nifH-local_aln_i2.1_12182023,1,2.80E-100,nifD-local_aln_i2.1_12182023,1,1.90E-188,nifK-local_aln_i2.1_12182023,H=MGB7376995.1;D=MGB7380051.1;K=MGB7380052.1,1,1,"{'infraspecific_names': {'isolate': 'MFD12121_ilm_asm_bin7'}, 'organism_name': 'Rivularia sp. (in: cyanobacteria)', 'tax_id': 2047365}",Contig,583,21380,583,21380,7870999,38,30,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_049682875.1,1,2.80E-51,nifH-local_aln_i2.1_12182023,1,1.60E-07,nifD-local_aln_i2.1_12182023,1,2.30E-07,nifK-local_aln_i2.1_12182023,H=MGB7313560.1;D=MGB7314614.1;K=MGB7314614.1,1,1,"{'infraspecific_names': {'isolate': 'MFD12114_ilm_asm_bin18'}, 'organism_name': 'Nodosilinea sp.', 'tax_id': 2497642}",Contig,309,29137,309,29137,5584653,56.5,30,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_049680605.1,1,1.40E-49,nifH-local_aln_i2.1_12182023,1,2.90E-10,nifD-local_aln_i2.1_12182023,1,3.00E-06,nifK-local_aln_i2.1_12182023,H=MGB7275251.1;D=MGB7272112.1;K=MGB7272112.1,1,1,"{'infraspecific_names': {'isolate': 'MFD03253_ilm_asm_bin15'}, 'organism_name': 'Geitlerinemataceae cyanobacterium', 'tax_id': 3107390}",Contig,634,11026,634,11026,4878639,48,30,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_049673405.1,1,2.50E-64,nifH-local_aln_i2.1_12182023,1,3.20E-14,nifD-local_aln_i2.1_12182023,1,1.40E-80,nifK-local_aln_i2.1_12182023,H=MGB6300017.1;D=MGB6295326.1;K=MGB6299265.1,1,1,"{'infraspecific_names': {'isolate': 'MFD12175_ilm_asm_bin28'}, 'organism_name': 'Rivularia sp. (in: cyanobacteria)', 'tax_id': 2047365}",Contig,962,14657,962,14657,8924905,37.5,30,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_049672065.1,1,2.80E-51,nifH-local_aln_i2.1_12182023,1,1.10E-07,nifD-local_aln_i2.1_12182023,1,1.50E-07,nifK-local_aln_i2.1_12182023,H=MGB6014417.1;D=MGB6016657.1;K=MGB6016657.1,1,1,"{'infraspecific_names': {'isolate': 'MFD12115_ilm_asm_bin12'}, 'organism_name': 'Nodosilinea sp.', 'tax_id': 2497642}",Contig,939,6857,939,6857,5061822,57,30,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_049671305.1,1,1.90E-51,nifH-local_aln_i2.1_12182023,1,3.00E-12,nifD-local_aln_i2.1_12182023,1,5.60E-06,nifK-local_aln_i2.1_12182023,H=MGB5962752.1;D=MGB5960009.1;K=MGB5960009.1,1,1,"{'infraspecific_names': {'isolate': 'MFD12171_ilm_asm_bin21'}, 'organism_name': 'Coleofasciculaceae cyanobacterium', 'tax_id': 3081323}",Contig,124,74269,124,74269,5501248,41.5,30,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_049671205.1,1,1.40E-49,nifH-local_aln_i2.1_12182023,1,2.90E-10,nifD-local_aln_i2.1_12182023,1,3.00E-06,nifK-local_aln_i2.1_12182023,H=MGB5898526.1;D=MGB5900053.1;K=MGB5900053.1,1,1,"{'infraspecific_names': {'isolate': 'MFD12171_ilm_asm_bin5'}, 'organism_name': 'Geitlerinemataceae cyanobacterium', 'tax_id': 3107390}",Contig,583,13651,583,13651,5153947,48,30,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_049670045.1,1,1.20E-156,nifH-local_aln_i2.1_12182023,1,4.70E-252,nifD-local_aln_i2.1_12182023,1,5.90E-233,nifK-local_aln_i2.1_12182023,H=MGB5710265.1;D=MGB5712646.1;K=MGB5710263.1,1,1,"{'infraspecific_names': {'isolate': 'MFD10280_ilm_asm_bin17'}, 'organism_name': 'Waterburya sp.', 'tax_id': 3069706}",Contig,1473,5118,1473,5118,6190318,40,30,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_049668845.1,1,1.20E-156,nifH-local_aln_i2.1_12182023,1,5.50E-249,nifD-local_aln_i2.1_12182023,1,5.90E-233,nifK-local_aln_i2.1_12182023,H=MGB5631738.1;D=MGB5631737.1;K=MGB5631736.1,1,1,"{'infraspecific_names': {'isolate': 'MFD10206_ilm_asm_bin19'}, 'organism_name': 'Waterburya sp.', 'tax_id': 3069706}",Contig,1454,5208,1454,5208,6291548,40,30,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_049668785.1,1,3.00E-139,nifH-local_aln_i2.1_12182023,1,4.70E-252,nifD-local_aln_i2.1_12182023,1,5.80E-238,nifK-local_aln_i2.1_12182023,H=MGB5592998.1;D=MGB5592997.1;K=MGB5592996.1,1,1,"{'infraspecific_names': {'isolate': 'MFD10206_ilm_asm_bin4'}, 'organism_name': 'Crocosphaera sp.', 'tax_id': 2729996}",Contig,1048,4763,1048,4763,4199690,37.5,30,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_049650745.1,1,7.90E-144,nifH-local_aln_i2.1_12182023,1,2.80E-100,nifD-local_aln_i2.1_12182023,1,7.30E-242,nifK-local_aln_i2.1_12182023,H=MGB3757768.1;D=MGB3755594.1;K=MGB3755595.1,1,1,"{'infraspecific_names': {'isolate': 'MFD12120_ilm_asm_bin4'}, 'organism_name': 'Rivularia sp. (in: cyanobacteria)', 'tax_id': 2047365}",Contig,1116,9568,1116,9568,7585036,38,30,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_049650075.1,1,1.50E-64,nifH-local_aln_i2.1_12182023,1,3.80E-97,nifD-local_aln_i2.1_12182023,1,4.10E-200,nifK-local_aln_i2.1_12182023,H=MGB3649988.1;D=MGB3652946.1;K=MGB3655375.1,1,1,"{'infraspecific_names': {'isolate': 'MFD12172_ilm_asm_bin26'}, 'organism_name': 'Rivularia sp. (in: cyanobacteria)', 'tax_id': 2047365}",Contig,1252,8088,1252,8088,7595586,38.5,30,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_049649675.1,1,2.80E-50,nifH-local_aln_i2.1_12182023,1,7.80E-15,nifD-local_aln_i2.1_12182023,1,6.80E-205,nifK-local_aln_i2.1_12182023,H=MGB3637918.1;D=MGB3642811.1;K=MGB3640415.1,1,1,"{'infraspecific_names': {'isolate': 'MFD12149_ilm_asm_bin21'}, 'organism_name': 'Rivularia sp. (in: cyanobacteria)', 'tax_id': 2047365}",Contig,984,12097,984,12097,7899754,38,30,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_049647885.1,1,1.40E-49,nifH-local_aln_i2.1_12182023,1,2.90E-10,nifD-local_aln_i2.1_12182023,1,3.00E-06,nifK-local_aln_i2.1_12182023,H=MGB3560972.1;D=MGB3559351.1;K=MGB3559351.1,1,1,"{'infraspecific_names': {'isolate': 'MFD12159_ilm_asm_bin39'}, 'organism_name': 'Geitlerinemataceae cyanobacterium', 'tax_id': 3107390}",Contig,798,8044,798,8044,4896713,48,30,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_049647425.1,1,1.10E-160,nifH-local_aln_i2.1_12182023,1,2.70E-248,nifD-local_aln_i2.1_12182023,1,5.60E-229,nifK-local_aln_i2.1_12182023,H=MGB3518072.1;D=MGB3518071.1;K=MGB3518070.1,1,1,"{'infraspecific_names': {'isolate': 'MFD12135_ilm_asm_bin14'}, 'organism_name': 'Elainellaceae cyanobacterium', 'tax_id': 3121617}",Contig,531,18334,531,18334,5771710,53,30,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_049647275.1,1,3.20E-157,nifH-local_aln_i2.1_12182023,1,6.60E-249,nifD-local_aln_i2.1_12182023,1,2.80E-239,nifK-local_aln_i2.1_12182023,H=MGB3513728.1;D=MGB3513729.1;K=MGB3513730.1,1,1,"{'infraspecific_names': {'isolate': 'MFD12174_ilm_asm_bin4'}, 'organism_name': 'Microcoleaceae cyanobacterium', 'tax_id': 3087179}",Contig,986,14856,986,14856,9596318,37,30,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_049647265.1,1,5.00E-51,nifH-local_aln_i2.1_12182023,1,1.40E-12,nifD-local_aln_i2.1_12182023,1,2.40E-08,nifK-local_aln_i2.1_12182023,H=MGB3404736.1;D=MGB3401361.1;K=MGB3401361.1,1,1,"{'infraspecific_names': {'isolate': 'MFD12174_ilm_asm_bin3'}, 'organism_name': 'Microcoleaceae cyanobacterium', 'tax_id': 3087179}",Contig,71,172891,71,172891,6141714,40.5,30,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_049647205.1,1,3.40E-51,nifH-local_aln_i2.1_12182023,1,4.00E-98,nifD-local_aln_i2.1_12182023,1,3.50E-246,nifK-local_aln_i2.1_12182023,H=MGB3422007.1;D=MGB3420013.1;K=MGB3420012.1,1,1,"{'infraspecific_names': {'isolate': 'MFD12194_ilm_asm_bin18'}, 'organism_name': 'Dolichospermum sp.', 'tax_id': 2720786}",Contig,136,58812,136,58812,4538847,37.5,30,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_049646445.1,1,2.80E-51,nifH-local_aln_i2.1_12182023,1,1.60E-07,nifD-local_aln_i2.1_12182023,1,2.30E-07,nifK-local_aln_i2.1_12182023,H=MGB3311485.1;D=MGB3312258.1;K=MGB3312258.1,1,1,"{'infraspecific_names': {'isolate': 'MFD12116_ilm_asm_bin28'}, 'organism_name': 'Nodosilinea sp.', 'tax_id': 2497642}",Contig,114,96749,114,96749,5269797,56.5,30,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_049645785.1,1,1.40E-49,nifH-local_aln_i2.1_12182023,1,2.90E-10,nifD-local_aln_i2.1_12182023,1,3.00E-06,nifK-local_aln_i2.1_12182023,H=MGB3239858.1;D=MGB3237691.1;K=MGB3237691.1,1,1,"{'infraspecific_names': {'isolate': 'MFD12125_ilm_asm_bin24'}, 'organism_name': 'Geitlerinemataceae cyanobacterium', 'tax_id': 3107390}",Contig,529,14913,529,14913,5127635,48,30,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_049645745.1,1,4.70E-153,nifH-local_aln_i2.1_12182023,1,2.90E-255,nifD-local_aln_i2.1_12182023,1,2.00E-243,nifK-local_aln_i2.1_12182023,H=MGB3193214.1;D=MGB3193213.1;K=MGB3193212.1,1,1,"{'infraspecific_names': {'isolate': 'MFD12125_ilm_asm_bin38'}, 'organism_name': 'Limnoraphis sp.', 'tax_id': 3100480}",Contig,472,24759,472,24759,6908936,41,30,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_049589015.1,1,4.60E-162,nifH-local_aln_i2.1_12182023,1,4.70E-250,nifD-local_aln_i2.1_12182023,1,1.00E-241,nifK-local_aln_i2.1_12182023,H=MGA9382924.1;D=MGA9382925.1;K=MGA9382926.1,1,1,"{'infraspecific_names': {'isolate': 'MFD04603_ilm_asm_bin3'}, 'organism_name': 'Phormidium sp.', 'tax_id': 1199}",Contig,1354,5693,1354,5693,6233783,40,30,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_049582005.1,1,6.40E-48,nifH-local_aln_i2.1_12182023,1,4.30E-09,nifD-local_aln_i2.1_12182023,1,2.70E-07,nifK-local_aln_i2.1_12182023,H=MGA7954033.1;D=MGA7953593.1;K=MGA7953593.1,1,1,"{'infraspecific_names': {'isolate': 'MFD02237_ilm_asm_bin13'}, 'organism_name': 'Gloeobacterales cyanobacterium', 'tax_id': 2804778}",Contig,277,24918,277,24918,3468966,48.5,30,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_049581985.1,1,7.00E-161,nifH-local_aln_i2.1_12182023,1,1.20E-254,nifD-local_aln_i2.1_12182023,1,1.90E-82,nifK-local_aln_i2.1_12182023,H=MGA7937242.1;D=MGA7937241.1;K=MGA7936651.1,1,1,"{'infraspecific_names': {'isolate': 'MFD02237_ilm_asm_bin5'}, 'organism_name': 'Kovacikia sp.', 'tax_id': 3100506}",Contig,1636,5062,1636,5062,6844686,50,30,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_049455215.1,1,5.50E-130,nifH-local_aln_i2.1_12182023,1,7.00E-14,nifD-local_aln_i2.1_12182023,1,2.90E-81,nifK-local_aln_i2.1_12182023,H=MGA1410434.1;D=MGA1410495.1;K=MGA1411521.1,1,1,"{'infraspecific_names': {'isolate': 'LKB_V6_S18_50percent_par_metabat.74'}, 'organism_name': 'Prochlorotrichaceae cyanobacterium', 'tax_id': 3107550}",Contig,493,11215,493,11215,4229800,50,12.8832,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_049451075.1,1,2.00E-159,nifH-local_aln_i2.1_12182023,1,4.30E-250,nifD-local_aln_i2.1_12182023,1,3.50E-228,nifK-local_aln_i2.1_12182023,H=MGA1132083.1;D=MGA1132084.1;K=MGA1132892.1,1,1,"{'infraspecific_names': {'isolate': 'LKB_V8_S20_100percent_par_LKB_V8_S20_metabat.74_sub'}, 'organism_name': 'Prochlorotrichaceae cyanobacterium', 'tax_id': 3107550}",Contig,431,14191,431,14191,4478936,49.5,26.5153,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_049435045.1,1,2.00E-159,nifH-local_aln_i2.1_12182023,1,2.30E-187,nifD-local_aln_i2.1_12182023,1,2.50E-172,nifK-local_aln_i2.1_12182023,H=MGA0197848.1;D=MGA0197847.1;K=MGA0198741.1,1,1,"{'infraspecific_names': {'isolate': 'LKB_V10_S21_20percent_par_concoct.39_sub'}, 'organism_name': 'Prochlorotrichaceae cyanobacterium', 'tax_id': 3107550}",Contig,1727,2303,1727,2303,3590180,49.5,25.2135,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_049425645.1,1,2.30E-50,nifH-local_aln_i2.1_12182023,1,1.30E-88,nifD-local_aln_i2.1_12182023,1,1.30E-227,nifK-local_aln_i2.1_12182023,H=MFZ9737725.1;D=MFZ9739518.1;K=MFZ9739516.1,1,1,"{'infraspecific_names': {'isolate': 'LKB_V6_S18_100percent_par_LKB_V6_S18_maxbin.039'}, 'organism_name': 'Prochlorotrichaceae cyanobacterium', 'tax_id': 3107550}",Contig,794,8514,794,8514,4427248,50,14.6499,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_049318485.1,1,2.20E-160,nifH-local_aln_i2.1_12182023,1,3.70E-248,nifD-local_aln_i2.1_12182023,1,3.80E-238,nifK-local_aln_i2.1_12182023,H=MFZ4804623.1;D=MFZ4804624.1;K=MFZ4804625.1,1,1,"{'infraspecific_names': {'isolate': 'Deming_bin.291'}, 'organism_name': 'Synechococcus lacustris', 'tax_id': 2116544}",Contig,49,107298,49,107298,2507638,62,2211.07,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_049317845.1,1,8.00E-51,nifH-local_aln_i2.1_12182023,1,6.90E-10,nifD-local_aln_i2.1_12182023,1,2.90E-09,nifK-local_aln_i2.1_12182023,H=MFZ4641198.1;D=MFZ4640949.1;K=MFZ4640949.1,1,1,"{'infraspecific_names': {'isolate': 'Deming_bin.353'}, 'organism_name': 'Nodosilinea sp.', 'tax_id': 2497642}",Contig,147,39946,147,39946,3311958,54,20.47,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_049279415.1,1,2.10E-154,nifH-local_aln_i2.1_12182023,1,1.00E-256,nifD-local_aln_i2.1_12182023,1,1.10E-242,nifK-local_aln_i2.1_12182023,H=MFZ1026020.1;D=MFZ1026019.1;K=MFZ1026018.1,1,1,"{'infraspecific_names': {'isolate': 'MFD00612_ilm_asm_bin28'}, 'organism_name': 'Limnoraphis robusta', 'tax_id': 1118279}",Contig,480,21442,480,21442,6920880,42,30,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_049240385.1,1,7.10E-155,nifH-local_aln_i2.1_12182023,1,5.60E-258,nifD-local_aln_i2.1_12182023,1,7.10E-242,nifK-local_aln_i2.1_12182023,H=MFY7802207.1;D=MFY7802206.1;K=MFY7802525.1,1,1,"{'infraspecific_names': {'isolate': 'LE_492697'}, 'organism_name': 'Limnoraphis robusta', 'tax_id': 1118279}",Scaffold,858,11819,680,16042,6442707,42,16.3525,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_049240365.1,1,7.10E-162,nifH-local_aln_i2.1_12182023,1,4.00E-99,nifD-local_aln_i2.1_12182023,1,9.10E-248,nifK-local_aln_i2.1_12182023,H=MFY7798287.1;D=MFY7798804.1;K=MFY7798803.1,1,1,"{'infraspecific_names': {'isolate': 'LE_495048'}, 'organism_name': 'Dolichospermum sp.', 'tax_id': 2720786}",Scaffold,498,18048,405,23451,4732023,37,469.114,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_049116595.1,1,1.10E-153,nifH-local_aln_i2.1_12182023,1,7.50E-252,nifD-local_aln_i2.1_12182023,1,2.50E-235,nifK-local_aln_i2.1_12182023,H=MFY0609532.1;D=MFY0609531.1;K=MFY0609530.1,1,1,"{'infraspecific_names': {'isolate': 'FR12ucyn'}, 'organism_name': 'Candidatus Atelocyanobacterium thalassae', 'tax_id': 713887}",Contig,6,463790,6,463790,1487083,31,2399,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_048626415.1,1,1.40E-158,nifH-local_aln_i2.1_12182023,1,3.10E-250,nifD-local_aln_i2.1_12182023,1,4.30E-231,nifK-local_aln_i2.1_12182023,H=MFW6357621.1;D=MFW6357622.1;K=MFW6357623.1,1,1,"{'infraspecific_names': {'isolate': 'D1M07_11'}, 'organism_name': 'Chroococcales cyanobacterium', 'tax_id': 3088180}",Contig,453,7144,453,7144,2834754,43,8.0029,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_048625735.1,1,1.60E-156,nifH-local_aln_i2.1_12182023,1,2.20E-245,nifD-local_aln_i2.1_12182023,1,2.30E-229,nifK-local_aln_i2.1_12182023,H=MFW6315488.1;D=MFW6315489.1;K=MFW6315490.1,1,1,"{'infraspecific_names': {'isolate': 'D1M07_55'}, 'organism_name': 'Cyanobacteriota bacterium', 'tax_id': 2847862}",Contig,180,9366,180,9366,1353076,41.5,16.7665,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_047462095.1,1,1.00E-159,nifH-local_aln_i2.1_12182023,1,9.10E-244,nifD-local_aln_i2.1_12182023,1,1.80E-230,nifK-local_aln_i2.1_12182023,H=MFS8888142.1;D=MFS8888141.1;K=MFS8888140.1,1,1,"{'infraspecific_names': {'strain': 'R55.1'}, 'organism_name': 'Synechococcus sp. R55.1', 'tax_id': 2969648}",Scaffold,883,4108,651,6564,2873633,58.5,12.8,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_047461875.1,1,1.00E-159,nifH-local_aln_i2.1_12182023,1,5.60E-252,nifD-local_aln_i2.1_12182023,1,1.30E-233,nifK-local_aln_i2.1_12182023,H=MFS8800667.1;D=MFS8800668.1;K=MFS8800669.1,1,1,"{'infraspecific_names': {'strain': 'R60.2'}, 'organism_name': 'Synechococcus sp. R60.2', 'tax_id': 2964515}",Scaffold,674,4900,452,8141,2556584,59,12.3,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_046719665.1,1,2.70E-162,nifH-local_aln_i2.1_12182023,1,1.60E-95,nifD-local_aln_i2.1_12182023,1,7.60E-237,nifK-local_aln_i2.1_12182023,H=MFQ3612868.1;D=MFQ3612877.1;K=MFQ3614953.1,1,1,"{'infraspecific_names': {'isolate': 'YM_bin4_OCT21'}, 'organism_name': 'Cyanobacteriota bacterium', 'tax_id': 2847862}",Contig,535,6016,535,6016,2921314,55,28,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_046719495.1,1,6.50E-52,nifH-local_aln_i2.1_12182023,1,1.10E-95,nifD-local_aln_i2.1_12182023,1,9.70E-73,nifK-local_aln_i2.1_12182023,H=MFQ3583416.1;D=MFQ3585974.1;K=MFQ3584764.1,1,1,"{'infraspecific_names': {'isolate': 'GM_bin1_OCT21'}, 'organism_name': 'Cyanobacteriota bacterium', 'tax_id': 2847862}",Contig,511,5518,511,5518,2668717,55.5,238,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_046719175.1,1,1.30E-50,nifH-local_aln_i2.1_12182023,1,1.30E-101,nifD-local_aln_i2.1_12182023,1,5.00E-72,nifK-local_aln_i2.1_12182023,H=MFQ3626203.1;D=MFQ3626395.1;K=MFQ3626395.1,1,1,"{'infraspecific_names': {'isolate': 'RM_bin8_OCT21'}, 'organism_name': 'Cyanobacteriota bacterium', 'tax_id': 2847862}",Contig,599,9312,599,9312,4535762,56,33,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_046546315.1,1,9.50E-147,nifH-local_aln_i2.1_12182023,1,1.50E-215,nifD-local_aln_i2.1_12182023,1,7.90E-180,nifK-local_aln_i2.1_12182023,H=MFP4652688.1;D=MFP4652685.1;K=MFP4653623.1,1,1,"{'infraspecific_names': {'isolate': 'C1M08_2'}, 'organism_name': 'Phormidium sp.', 'tax_id': 1199}",Contig,325,14527,325,14527,3747629,51.5,7.77351,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_046546075.1,1,5.80E-157,nifH-local_aln_i2.1_12182023,1,2.20E-245,nifD-local_aln_i2.1_12182023,1,2.30E-229,nifK-local_aln_i2.1_12182023,H=MFP4692568.1;D=MFP4692569.1;K=MFP4692570.1,1,1,"{'infraspecific_names': {'isolate': 'C1M08_6'}, 'organism_name': 'Halothece sp.', 'tax_id': 3100313}",Contig,365,9443,365,9443,2799386,42,28.8421,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_046541295.1,1,5.80E-157,nifH-local_aln_i2.1_12182023,1,2.20E-245,nifD-local_aln_i2.1_12182023,1,2.30E-229,nifK-local_aln_i2.1_12182023,H=MFP4336930.1;D=MFP4336931.1;K=MFP4336932.1,1,1,"{'infraspecific_names': {'isolate': 'D1M04_17'}, 'organism_name': 'Halothece sp.', 'tax_id': 3100313}",Contig,388,8076,388,8076,2651997,42.5,17.6354,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
GCA_046541115.1,1,7.90E-156,nifH-local_aln_i2.1_12182023,1,8.50E-249,nifD-local_aln_i2.1_12182023,1,1.10E-230,nifK-local_aln_i2.1_12182023,H=MFP4300011.1;D=MFP4300010.1;K=MFP4300009.1,1,1,"{'infraspecific_names': {'isolate': 'D1M04_3'}, 'organism_name': 'Spirulinaceae cyanobacterium', 'tax_id': 3107590}",Contig,361,17844,361,17844,4721902,46.5,18.4175,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),,,,,0,0,,
